user,platform,tunnel_in,tunnel_out,amount,type1,ip,type2,ip_3,tm_diff
7,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,24804,8adb3dcfea9dcf5e,acf1223c49355ea5,2a2edd435db5ac70,e4bb54ababa47c47,1749713
7,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,24804,8adb3dcfea9dcf5e,0fc8af096b9d9f8e,2a2edd435db5ac70,7820458525a407d7,1117174
7,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,24780,8adb3dcfea9dcf5e,0506b507631ba2a0,2a2edd435db5ac70,e4bb54ababa47c47,2353715
7,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,24780,8adb3dcfea9dcf5e,0506b507631ba2a0,2a2edd435db5ac70,e4bb54ababa47c47,2353786
7,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,33050,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1335270
7,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,25048,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,69597
7,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,25060,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1590034
7,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24804,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1749714
7,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1749713
7,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24804,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1117175
7,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,25072,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1502098
7,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24780,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2353716
7,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24780,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2353787
7,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24980,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1675785
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,0a3cf8dac7dca9d1,fffac33e4af6de88,11a213398ee0c623,06999c4ef38b0f88,379840
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,47197,0a3cf8dac7dca9d1,33a9daaa2e065dcf,11a213398ee0c623,f318a84b50722ebd,2227047
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,0a3cf8dac7dca9d1,8fac480f39a63a23,11a213398ee0c623,da2d15f5053a1253,475125
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,65431,0a3cf8dac7dca9d1,133518d1bbae9956,11a213398ee0c623,7e96ed664b32a738,474842
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,39747,19d44f1a51919482,33a9daaa2e065dcf,11a213398ee0c623,f318a84b50722ebd,2110203
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,19d44f1a51919482,33a9daaa2e065dcf,11a213398ee0c623,f318a84b50722ebd,2110203
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,42553,19d44f1a51919482,b19ee50d69c43a17,11a213398ee0c623,7c0e7f090b5847ce,2116659
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,33728,19d44f1a51919482,b19ee50d69c43a17,11a213398ee0c623,7c0e7f090b5847ce,2116399
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,25923,19d44f1a51919482,b19ee50d69c43a17,11a213398ee0c623,7c0e7f090b5847ce,2116245
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,60973,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,1699751
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,25923,19d44f1a51919482,22c7830b63007685,11a213398ee0c623,013396e4fb2cf447,2451671
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,33728,19d44f1a51919482,22c7830b63007685,11a213398ee0c623,013396e4fb2cf447,2451948
8,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,58649,33e9d4cef01499e1,ip_nan,2a2edd435db5ac70,ip_3_nan,419050
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,718649,443b0fd0860c21b6,ec51acea147e59a5,11a213398ee0c623,e331a2e17f0c7397,2540193
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,188364,443b0fd0860c21b6,22c7830b63007685,11a213398ee0c623,013396e4fb2cf447,2622434
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,643707,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2540579
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,82147,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2540579
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,69372,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2540579
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2622493
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,267362,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2622493
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,674e8d5860bc033d,fffac33e4af6de88,11a213398ee0c623,06999c4ef38b0f88,575347
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,674e8d5860bc033d,22c7830b63007685,11a213398ee0c623,013396e4fb2cf447,2457916
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,674e8d5860bc033d,22c7830b63007685,11a213398ee0c623,013396e4fb2cf447,2457916
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,25315,674e8d5860bc033d,22c7830b63007685,11a213398ee0c623,013396e4fb2cf447,2452080
8,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,27740,8adb3dcfea9dcf5e,ip_nan,2a2edd435db5ac70,ip_3_nan,419050
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24804,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,575360
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,f67d4b5a05a1352a,fffac33e4af6de88,11a213398ee0c623,06999c4ef38b0f88,816731
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,58649,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,419050
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,27740,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,419051
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,27740,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2457287
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2457286
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2457306
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24780,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2457933
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1699751
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2480930
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,82147,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1235275
8,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,53521,f67d4b5a05a1352a,0abd8da802424044,11a213398ee0c623,fdde37c52087c44d,2409772
8,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,569210
11,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,42553,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,757912
12,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,325240,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,421965
12,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,42553,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,669156
13,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,35507,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1542278
14,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,674e8d5860bc033d,e2421cb2da8bc9fc,11a213398ee0c623,01fd458fb23a6bb8,666599
14,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,674e8d5860bc033d,9f7135b1db778a6b,11a213398ee0c623,c0d3c92c76995785,1756019
14,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24767,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,666610
14,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24950,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1756032
14,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24719,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1756167
15,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,42553,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,991678
16,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,60571,45a1168437c708ff,ip_nan,b5a8be737a50b171,ip_3_nan,1573675
16,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,53617,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2456487
16,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,78878,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2579741
16,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,213330,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2579592
16,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,674e8d5860bc033d,c10dd54761a3eed0,11a213398ee0c623,7e382622b7f98ac3,472556
16,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,48939,674e8d5860bc033d,c10dd54761a3eed0,11a213398ee0c623,7e382622b7f98ac3,472556
16,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,54093,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1573675
16,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1591328
16,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,25808,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,472633
17,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,49964,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,2581753
17,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,48351,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,2581753
17,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54915,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,1274212
17,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,1274212
17,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,29763,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,1274212
17,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,4328651,3146295fbf43c0cb,ip_nan,11a213398ee0c623,ip_3_nan,980471
17,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,2289353,3146295fbf43c0cb,ip_nan,11a213398ee0c623,ip_3_nan,2376849
17,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,4328651,3146295fbf43c0cb,ip_nan,11a213398ee0c623,ip_3_nan,940639
17,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,2289353,33e9d4cef01499e1,cd23fdeb9d938549,2a2edd435db5ac70,4bd6c1c3ed0c4cf9,1267258
17,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,29228,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2581754
17,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,42553,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1521364
17,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1274212
17,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,2289353,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1267259
18,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,674e8d5860bc033d,ip_nan,2ee592ab06090eb5,ip_3_nan,1147051
18,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,55685,674e8d5860bc033d,ip_nan,2ee592ab06090eb5,ip_3_nan,1922963
18,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,38015,674e8d5860bc033d,ip_nan,2ee592ab06090eb5,ip_3_nan,1923532
18,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,674e8d5860bc033d,ip_nan,2ee592ab06090eb5,ip_3_nan,1860920
18,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,674e8d5860bc033d,ip_nan,2ee592ab06090eb5,ip_3_nan,22451
18,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,54093,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,737148
18,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,404074
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,34405,19d44f1a51919482,0afa579d20d6764a,11a213398ee0c623,f7186fcce82b419a,2195729
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,34399,19d44f1a51919482,0afa579d20d6764a,11a213398ee0c623,f7186fcce82b419a,2195729
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,149326,19d44f1a51919482,ee8dc8810be4324e,11a213398ee0c623,7dd6ec1f77264751,1798995
19,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,68239,33e9d4cef01499e1,7971d2103ef6007f,2a2edd435db5ac70,9471e375cd97121e,751048
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,337385,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2641449
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,183547,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2641899
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,65251,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2641449
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,82147,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2641449
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,213177,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2641449
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,163682
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,376532,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,163682
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,70306
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,1096173,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,70306
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,68239,674e8d5860bc033d,7971d2103ef6007f,11a213398ee0c623,9471e375cd97121e,1066485
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,674e8d5860bc033d,19483518ca692beb,11a213398ee0c623,2ff19fe44c56a783,37686
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,674e8d5860bc033d,0afa579d20d6764a,11a213398ee0c623,f7186fcce82b419a,2362307
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,674e8d5860bc033d,9d7b3ad465e38b0e,11a213398ee0c623,5ea93c399f53cbda,667828
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,674e8d5860bc033d,0afa579d20d6764a,11a213398ee0c623,f7186fcce82b419a,2104449
19,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,674e8d5860bc033d,dbbc0462794228e1,11a213398ee0c623,486e01f90df1eefd,1586741
19,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,24980,8adb3dcfea9dcf5e,7971d2103ef6007f,2a2edd435db5ac70,9471e375cd97121e,751048
19,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24963,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1066514
19,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24980,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,751049
19,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24877,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2362340
19,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24877,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,667855
19,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24877,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2104470
19,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,54093,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,177575
19,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24871,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1586760
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,55166,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,490406
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27734,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,41973
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,144278,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,41973
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,2632298
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,40625,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,2632298
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,19d44f1a51919482,ip_nan,2dd805cd09533f85,ip_3_nan,62547
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,490406
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,490406
20,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,42553,33e9d4cef01499e1,8b8f97c481876b7f,2a2edd435db5ac70,77b3a12ed8dde9c0,2371609
20,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,36689,33e9d4cef01499e1,8b8f97c481876b7f,2a2edd435db5ac70,77b3a12ed8dde9c0,2371609
20,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,54093,33e9d4cef01499e1,ip_nan,81abaafd1ae512dd,ip_3_nan,1105318
20,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,27740,33e9d4cef01499e1,1ae844ca8582435c,2a2edd435db5ac70,971a939460027d29,2647543
20,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,87962,33e9d4cef01499e1,ip_nan,2a2edd435db5ac70,ip_3_nan,62354
20,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,50079,33e9d4cef01499e1,ip_nan,2a2edd435db5ac70,ip_3_nan,63089
20,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,39630,33e9d4cef01499e1,ip_nan,2a2edd435db5ac70,ip_3_nan,63089
20,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,103499,33e9d4cef01499e1,6a7808df02c970ab,2a2edd435db5ac70,0b4571773dc85a53,467627
20,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,36689,33e9d4cef01499e1,6a7808df02c970ab,2a2edd435db5ac70,0b4571773dc85a53,467627
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,1434568,443b0fd0860c21b6,9c72d67c71ffad85,11a213398ee0c623,5271ed9ecb53a4ad,45594
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,282361,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2211826
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2211826
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2107386
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,267542,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2107386
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,25965,674e8d5860bc033d,5ca127a9afd1d604,11a213398ee0c623,c383123e13516bd1,2110564
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,38415,674e8d5860bc033d,5ca127a9afd1d604,11a213398ee0c623,c383123e13516bd1,2110564
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,674e8d5860bc033d,5ca127a9afd1d604,11a213398ee0c623,c383123e13516bd1,2110564
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,674e8d5860bc033d,bcaf4ef8cf0d41aa,11a213398ee0c623,efa3486254f7f1c2,2034052
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,76610,674e8d5860bc033d,bcaf4ef8cf0d41aa,11a213398ee0c623,efa3486254f7f1c2,2034052
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,674e8d5860bc033d,8b8f97c481876b7f,11a213398ee0c623,77b3a12ed8dde9c0,2371642
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,42553,674e8d5860bc033d,8b8f97c481876b7f,11a213398ee0c623,77b3a12ed8dde9c0,2371642
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,114801,674e8d5860bc033d,36d2df542e5afaf8,11a213398ee0c623,3b7f8390560bdb7f,1087706
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,674e8d5860bc033d,1ae844ca8582435c,11a213398ee0c623,971a939460027d29,2647350
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,674e8d5860bc033d,36d2df542e5afaf8,11a213398ee0c623,3b7f8390560bdb7f,1087706
20,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,39630,8adb3dcfea9dcf5e,ip_nan,2a2edd435db5ac70,ip_3_nan,62354
20,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,30746,8adb3dcfea9dcf5e,6a7808df02c970ab,2a2edd435db5ac70,0b4571773dc85a53,467627
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24931,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2110594
20,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,531695,f67d4b5a05a1352a,04670347d15baf0e,11a213398ee0c623,3ca8816a4bd7994b,1786682
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2033922
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2033938
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,25529,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2034079
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,42553,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2371610
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,490407
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30913,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1089246
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,54093,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1105318
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24749,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2647372
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,87962,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,62354
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,62560
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,50079,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,63090
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,103499,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,467627
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,467627
20,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24974,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1087874
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,0a3cf8dac7dca9d1,73524784e1a4451f,11a213398ee0c623,ec81dabb9320fdef,835075
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,0a3cf8dac7dca9d1,5bec475fa21a8fb6,11a213398ee0c623,5483f2384f66e5e3,840654
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,0a3cf8dac7dca9d1,73524784e1a4451f,11a213398ee0c623,ec81dabb9320fdef,750492
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,43484,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,1416567
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,19d44f1a51919482,ip_nan,11a213398ee0c623,ip_3_nan,1416567
